uniprot:O61458	uniprot:Q960G9	-	-	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O61458	uniprot:Q9XTN4	-	geneid:31665	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O77069	uniprot:Q960G9	-	-	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O77069	uniprot:Q9XTN4	-	geneid:31665	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7KPL1	uniprot:Q960G9	-	-	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7KPL1	uniprot:Q9XTN4	-	geneid:31665	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O62609	uniprot:Q960G9	geneid:43725	-	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O62609	uniprot:Q9XTN4	geneid:43725	geneid:31665	uniprot:"Med"("protein name")	uniprot:"brk"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18506030|pubmed:17610966	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_brk:REDFLY:TF001868"|redfly:"Med_brk:REDFLY:TF001896"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9U010	uniprot:P39770	-	geneid:34569	uniprot:"Med"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15079076|pubmed:17855427	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_salm:REDFLY:TF001704"|redfly:"Med_salm:REDFLY:TF001766"|redfly:"Med_salm:REDFLY:TF001767"|redfly:"Med_salm:REDFLY:TF001765"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q8IMG6	uniprot:P39770	geneid:43725	geneid:34569	uniprot:"Med"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15079076|pubmed:17855427	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_salm:REDFLY:TF001704"|redfly:"Med_salm:REDFLY:TF001766"|redfly:"Med_salm:REDFLY:TF001767"|redfly:"Med_salm:REDFLY:TF001765"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O76259	uniprot:P39770	-	geneid:34569	uniprot:"Med"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15079076|pubmed:17855427	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_salm:REDFLY:TF001704"|redfly:"Med_salm:REDFLY:TF001766"|redfly:"Med_salm:REDFLY:TF001767"|redfly:"Med_salm:REDFLY:TF001765"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O61458	uniprot:P39770	-	geneid:34569	uniprot:"Med"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15079076|pubmed:17855427	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_salm:REDFLY:TF001704"|redfly:"Med_salm:REDFLY:TF001766"|redfly:"Med_salm:REDFLY:TF001767"|redfly:"Med_salm:REDFLY:TF001765"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O77069	uniprot:P39770	-	geneid:34569	uniprot:"Med"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15079076|pubmed:17855427	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_salm:REDFLY:TF001704"|redfly:"Med_salm:REDFLY:TF001766"|redfly:"Med_salm:REDFLY:TF001767"|redfly:"Med_salm:REDFLY:TF001765"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7KPL1	uniprot:P39770	-	geneid:34569	uniprot:"Med"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15079076|pubmed:17855427	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_salm:REDFLY:TF001704"|redfly:"Med_salm:REDFLY:TF001766"|redfly:"Med_salm:REDFLY:TF001767"|redfly:"Med_salm:REDFLY:TF001765"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O62609	uniprot:P39770	geneid:43725	geneid:34569	uniprot:"Med"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15079076|pubmed:17855427	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Med_salm:REDFLY:TF001704"|redfly:"Med_salm:REDFLY:TF001766"|redfly:"Med_salm:REDFLY:TF001767"|redfly:"Med_salm:REDFLY:TF001765"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P40791	uniprot:Q8IPH0	geneid:36032	geneid:34093	uniprot:"Mef2"("protein name")	uniprot:"Tg"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18627097	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Mef2_Tg:REDFLY:TF001706"|redfly:"Mef2_Tg:REDFLY:TF001705"|redfly:"Mef2_Tg:REDFLY:TF001624"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P40791	uniprot:Q9VLU2	geneid:36032	geneid:34093	uniprot:"Mef2"("protein name")	uniprot:"Tg"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:18627097	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Mef2_Tg:REDFLY:TF001706"|redfly:"Mef2_Tg:REDFLY:TF001705"|redfly:"Mef2_Tg:REDFLY:TF001624"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:X2JCQ6	uniprot:Q7KMQ5	geneid:39089	-	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:X2JCQ6	uniprot:A0A0B4KI27	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:X2JCQ6	uniprot:H1UUD2	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:X2JCQ6	uniprot:Q7JMW3	geneid:39089	-	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:X2JCQ6	uniprot:B8A405	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:X2JCQ6	uniprot:Q8I0T0	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:X2JCQ6	uniprot:Q7KRU8	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VSY7	uniprot:Q7KMQ5	geneid:39089	-	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VSY7	uniprot:A0A0B4KI27	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VSY7	uniprot:H1UUD2	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VSY7	uniprot:Q7JMW3	geneid:39089	-	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VSY7	uniprot:B8A405	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VSY7	uniprot:Q8I0T0	geneid:39089	geneid:46415	uniprot:"MTF-1"("protein name")	uniprot:"Fer1HCH"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16973896	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"MTF-1_Fer1HCH:REDFLY:TF001829"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001831"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001828"|redfly:"MTF-1_Fer1HCH:REDFLY:TF001830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
