uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
Q9I9E1,A0A2R8QRB2,57930,-,foxh1,ift88,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0UYA3,57930,-,foxh1,cryl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0UYA2,57930,-,foxh1,cryl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q1RLR0,57930,-,foxh1,cryl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q503F4,57930,404725,foxh1,cx30.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0S768,57930,504061,foxh1,mphosph8,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0UY97,57930,570043,foxh1,rev1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,E9QIK8,57930,-,foxh1,rev1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,E9QJM8,57930,-,foxh1,lmo7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0UYM5,57930,-,foxh1,lmo7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1Q7Z5,57930,-,foxh1,lmo7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QJN0,57930,-,foxh1,lmo7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QL17,57930,-,foxh1,lmo7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0UYM8,57930,553341,foxh1,lmo7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q5XTN2,57930,503586,foxh1,crygs4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q66IA6,57930,447932,foxh1,lypd6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A2R8Q9I7,57930,-,foxh1,hecw2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,E9QIB6,57930,-,foxh1,hecw2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A286Y9W2,57930,100150269,foxh1,hecw2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QH28,57930,-,foxh1,nabp1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,G1K2E9,57930,494100,foxh1,nabp1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1R6E4,57930,-,foxh1,si:dkey-193n17.9,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QAT0,57930,-,foxh1,poglut2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1Q7S4,57930,-,foxh1,poglut2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q08CI4,57930,767752,foxh1,ccnyl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QL21,57930,404729,foxh1,gja5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F8W3L3,57930,-,foxh1,si:dkey-229b18.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F8W345,57930,-,foxh1,si:dkey-229b18.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QGA2,57930,-,foxh1,morc3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,E9QC96,57930,-,foxh1,tbc1d4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QE75,57930,-,foxh1,tbc1d4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A0R4ICD0,57930,-,foxh1,tbc1d4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A2R8QCT2,57930,-,foxh1,tbc1d4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A2R8RZV3,57930,-,foxh1,tbc1d4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0V207,57930,100001896,foxh1,fam160a2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,E7F4W9,57930,-,foxh1,dop1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1RCS4,57930,-,foxh1,dop1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A2R8QEU9,57930,-,foxh1,dop1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,E9QFE4,57930,-,foxh1,dop1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0S6P2,57930,560034,foxh1,lectin,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0S6P6,57930,566947,foxh1,ddx3xa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0S6P7,57930,-,foxh1,ddx3xa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q6IQT9,57930,-,foxh1,mpc2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0S5T0,57930,664748,foxh1,shox,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0V229,57930,-,foxh1,tfdp1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q803N1,57930,406813,foxh1,tfdp1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0V228,57930,-,foxh1,tfdp1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A9JRB6,57930,100006042,foxh1,A9JRB6_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0R069,57930,-,foxh1,rcan1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0R065,57930,-,foxh1,rcan1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0S640,57930,-,foxh1,pms1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A2R8RZA4,57930,-,foxh1,pms1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B0S5V5,57930,553744,foxh1,ctdsp1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q9W6E0,57930,30119,foxh1,frzb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1R1T8,57930,-,foxh1,si:dkey-34f9.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,E7F8W7,57930,100148546,foxh1,fastkd1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QRY9,57930,-,foxh1,fastkd1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q7ZWB7,57930,393269,foxh1,bbs5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,B5DE34,57930,58042,foxh1,tbr1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q6RVD7,57930,406246,foxh1,sox21b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A2R8Q889,57930,-,foxh1,A0A2R8Q889_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A0R4IW43,57930,-,foxh1,cog3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1RCM4,57930,-,foxh1,gpr143,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QU67,57930,-,foxh1,gpr143,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,F1QS87,57930,-,foxh1,gpr143,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A2RUX0,57930,560294,foxh1,tbl1x,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,Q24JV3,57930,677758,foxh1,rpl31,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A4QP78,57930,336124,foxh1,cnot11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9E1,A0A0G2KIG7,57930,-,foxh1,rab3gap1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0H2UKP8,30639,-,smad2,gpc5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1RBE5,30639,-,smad2,retreg2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A1A604,30639,564232,smad2,retreg2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q90Z32,30639,114402,smad2,efnb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QKJ8,30639,-,smad2,hpf1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q8UUZ6,30639,100000769,smad2,cryaa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q803K8,30639,573207,smad2,creb1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6NXD2,30639,405840,smad2,chmp2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1Q6X7,30639,-,smad2,F1Q6X7_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8A4R0,30639,-,smad2,cdadc1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F8W4G5,30639,492807,smad2,cdadc1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q90267,30639,30462,smad2,otx1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,R4GEA3,30639,-,smad2,R4GEA3_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IT39,30639,-,smad2,A0A0R4IT39_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6TNR0,30639,-,smad2,rnaseh2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,H0WET2,30639,-,smad2,rnaseh2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QI03,30639,-,smad2,si:ch73-236c18.6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QFG0,30639,-,smad2,dyrk1aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QSN1,30639,-,smad2,dyrk1aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QHB0,30639,-,smad2,dyrk1aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QF25,30639,-,smad2,dyrk1aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6DHL2,30639,445026,smad2,vps26c,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q501S1,30639,326672,smad2,ets2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IJD6,30639,-,smad2,ets2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8Q6C8,30639,-,smad2,A0A2R8Q6C8_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IC05,30639,563236,smad2,chd1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IAE4,30639,563236,smad2,chd1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q5TKR7,30639,497639,smad2,fgf18b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q0P442,30639,336290,smad2,rnasekb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0J9YJ61,30639,-,smad2,A0A0J9YJ61_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QZF5,30639,-,smad2,F1QZF5_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1Q7P2,30639,-,smad2,bbx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QVY7,30639,-,smad2,bbx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QL17,30639,100005540,smad2,bbx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QBV5,30639,-,smad2,bbx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A286YBU7,30639,100005540,smad2,bbx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QBB6,30639,-,smad2,bbx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6R3Q6,30639,573364,smad2,bsx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1R1J3,30639,-,smad2,F1R1J3_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1RCH5,30639,-,smad2,F1RCH5_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q8AV71,30639,368201,smad2,ved,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A140LG01,30639,664752,smad2,myg1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A140LGF4,30639,-,smad2,myg1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A140UHW3,30639,-,smad2,myg1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A140LGZ6,30639,-,smad2,myg1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6AZW1,30639,445304,smad2,tmem167b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A8B8W9,30639,-,smad2,larp6b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A8B8W0,30639,-,smad2,larp6b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A8B8W4,30639,-,smad2,larp6b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q9PTF9,30639,30584,smad2,bmp7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1Q926,30639,-,smad2,bmp7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7FAG7,30639,564994,smad2,rbms1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1R1N7,30639,-,smad2,cdc6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A8E509,30639,-,smad2,twf2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7F2D6,30639,553677,smad2,twf2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7FGY3,30639,558290,smad2,si:dkey-30j16.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IUL3,30639,-,smad2,si:dkey-30j16.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QNG4,30639,-,smad2,si:dkey-30j16.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8Q6P6,30639,-,smad2,fbln2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A140LFZ5,30639,-,smad2,fbln2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1RCR3,30639,553503,smad2,fbln2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A140LGU8,30639,-,smad2,fbln2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IKW1,30639,100001767,smad2,rnf207a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7FC65,30639,100001767,smad2,rnf207a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IGI3,30639,-,smad2,A0A0R4IGI3_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QUB7,30639,-,smad2,F1QUB7_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QFK6,30639,-,smad2,tmem178,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QKE2,30639,-,smad2,chchd4a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QDT6,30639,-,smad2,chchd4a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A8E5C5,30639,553684,smad2,dhrs7ca,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,R4GDQ8,30639,-,smad2,si:ch211-255p10.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QFR1,30639,-,smad2,si:ch211-255p10.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QPQ3,30639,-,smad2,si:ch211-255p10.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q503W7,30639,368412,smad2,atad1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6ZM86,30639,559717,smad2,grid2ip,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q66I64,30639,447923,smad2,aqp8a.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QUW3,30639,100329613,smad2,hcar1-4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7F368,30639,100005075,smad2,prkcea,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QEG9,30639,337168,smad2,nbr1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A286YAW5,30639,100333552,smad2,fam196a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A286YB11,30639,-,smad2,fam196a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QD31,30639,562542,smad2,LOC562542,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8PYQ3,30639,562542,smad2,LOC562542,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8RY89,30639,562542,smad2,LOC562542,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A5PLK2,30639,100073345,smad2,lhpp,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1RDA9,30639,-,smad2,adamts14,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8A498,30639,-,smad2,slit1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8RPD2,30639,-,smad2,A0A2R8RPD2_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QQJ6,30639,-,smad2,sft2d1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A7MCL2,30639,-,smad2,sft2d1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8A5N9,30639,-,smad2,noto,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,O57341,30639,30538,smad2,fgf8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A286Y9V9,30639,-,smad2,A0A286Y9V9_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8JIJ7,30639,-,smad2,rdh14a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8JKJ8,30639,-,smad2,sobpa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4INM1,30639,-,smad2,sobpa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1RCJ9,30639,-,smad2,pacs2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F8W2Y8,30639,335396,smad2,srsf5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8Q2Y4,30639,-,smad2,srsf5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6TGT9,30639,335396,smad2,srsf5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1Q6F8,30639,-,smad2,syt16,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q4VV70,30639,554272,smad2,rhd,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q2TLY1,30639,393435,smad2,maco1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q9DGM9,30639,64810,smad2,vent,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q1JPV9,30639,-,smad2,vox,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q9DGM8,30639,-,smad2,vox,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QL95,30639,-,smad2,A0A2R8QL95_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0G2KWQ6,30639,-,smad2,trpc7b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E9QGJ3,30639,-,smad2,trpc7a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IEZ5,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IYQ8,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QNQ9,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IJA3,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IP04,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4ISG3,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8PZ91,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B3DKP3,30639,-,smad2,ogt.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7F5T8,30639,555419,smad2,pcdh12,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6W4T8,30639,445409,smad2,her11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QJS9,30639,-,smad2,her5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QGD2,30639,-,smad2,zdhhc24,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8A6C0,30639,-,smad2,wnt8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8A6B9,30639,-,smad2,wnt8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,B8A6C1,30639,-,smad2,wnt8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q6PC64,30639,317738,smad2,elovl6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QTL9,30639,-,smad2,hnrnpa0b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F8W265,30639,-,smad2,hnrnpa0b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IDN8,30639,-,smad2,spdl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8RRV3,30639,-,smad2,spdl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QIN1,30639,-,smad2,spdl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8QQ11,30639,-,smad2,spdl1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q7ZU48,30639,321899,smad2,hnrnpa0l,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q08CJ8,30639,767701,smad2,Q08CJ8_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7F177,30639,572044,smad2,nocta,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A3QJX4,30639,-,smad2,sars2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A2R8S0B4,30639,-,smad2,relb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7F394,30639,-,smad2,relb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,X1WEK5,30639,-,smad2,relb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,E7FGX6,30639,-,smad2,pde9al,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QFU3,30639,-,smad2,tmem199,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,X1WFW8,30639,-,smad2,tmem199,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q90476,30639,30463,smad2,lhx1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1R8V0,30639,-,smad2,hspa13,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1QBD4,30639,-,smad2,robo2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,X1WHP7,30639,100333736,smad2,smco4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1Q9S0,30639,100150137,smad2,pax3b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,Q1LVA7,30639,794240,smad2,kcne4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IK18,30639,-,smad2,ctsc,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1RD57,30639,-,smad2,naalad2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A286YAH7,30639,-,smad2,A0A286YAH7_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,F1R6E0,30639,560775,smad2,sall3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
Q9I9P9,A0A0R4IIF4,30639,-,smad2,bmper,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
