uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
Q08649,P53175,854418,,ESA1,YGF2_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53174,854418,852828,ESA1,PRM8,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53173,854418,852826,ESA1,ERV14,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53177,854418,852832,ESA1,TYW3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53179,854418,852837,ESA1,RIM8,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q01939,854418,852834,ESA1,RPT6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53183,854418,852844,ESA1,YGD9_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P27705,854418,852848,ESA1,MIG1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53188,854418,852854,ESA1,CGR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P14120,854418,852853,ESA1,RPL30,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32781,854418,852851,ESA1,AGA2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P04449,854418,852852,ESA1,RPL24A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P12383,854418,852871,ESA1,PDR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P25340,854418,852872,ESA1,ERG4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53194,854418,,ESA1,BRP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P05030,854418,852876,ESA1,PMA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q8TGU0,854418,1466455,ESA1,YG007_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q3E802,854418,1466456,ESA1,YG006_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32334,854418,852897,ESA1,MSB2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P39111,854418,852903,ESA1,VMA7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53214,854418,852905,ESA1,MTL1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53216,854418,,ESA1,YG1H_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53217,854418,852910,ESA1,YG1I_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q12085,854418,852912,ESA1,TY1A-GR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q3E792,854418,852911,ESA1,RPS25A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q12141,854418,852913,ESA1,TY1B-GR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P27882,854418,852916,ESA1,ERV1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P28737,854418,852915,ESA1,MSP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53219,854418,852919,ESA1,IMO32,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q8TGN9,854418,8656591,ESA1,NAG1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53218,854418,852918,ESA1,POP6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P40989,854418,852920,ESA1,GSC2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53222,854418,852923,ESA1,YG1O_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P31787,854418,852925,ESA1,ACB1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53226,854418,852932,ESA1,BUD9,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53231,854418,852941,ESA1,YG1X_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53233,854418,852943,ESA1,FMP48,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53045,854418,852951,ESA1,ERG25,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53245,854418,,ESA1,YG2C_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q8TGN8,854418,,ESA1,YG068_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53243,854418,852958,ESA1,YG2A_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q3E757,854418,852976,ESA1,RPL11B,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P12686,854418,852975,ESA1,MRP13,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53252,854418,852977,ESA1,PIL1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P06115,854418,852979,ESA1,CTT1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P26263,854418,852978,ESA1,PDC6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53254,854418,852982,ESA1,UTP22,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48361,854418,852989,ESA1,ASK10,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53256,854418,852987,ESA1,RRP46,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53262,854418,852998,ESA1,VOA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53263,854418,,ESA1,YG2U_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32943,854418,853003,ESA1,CLB6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q12173,854418,853005,ESA1,TY3A-G,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q99315,854418,853006,ESA1,TY3B-G,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX29,854418,853015;856250,ESA1,RPS23A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53270,854418,853014,ESA1,YG32_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48837,854418,853016,ESA1,NUP57,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53271,854418,853017,ESA1,COG2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P40260,854418,853019,ESA1,MEP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q3E816,854418,1466458,ESA1,YG121_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53272,854418,853020,ESA1,YG34_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53043,854418,853023,ESA1,PPT1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P49090,854418,853025,ESA1,ASN2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53283,854418,853039,ESA1,TPO2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32504,854418,853041,ESA1,CBF2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53286,854418,853043,ESA1,BTN2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P33336,854418,853045,ESA1,SKN1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32318,854418,853047,ESA1,THI4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48234,854418,853048,ESA1,ENP2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48235,854418,853049,ESA1,ECL1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q8TGT9,854418,1466459,ESA1,YG146_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48236,854418,853052,ESA1,YG3L_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P24000,854418,853051,ESA1,RPL24B,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P37293,854418,853050,ESA1,NAT2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48237,854418,853053,ESA1,CCM1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48238,854418,853057,ESA1,YG3O_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P05374,854418,853061,ESA1,CHO2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48240,854418,853062,ESA1,MTR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53288,854418,,ESA1,YG3R_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX62,854418,850547;853066,ESA1,TY2A-GR2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q3E744,854418,3077355,ESA1,YG161_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53289,854418,853065,ESA1,RTS3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX64,854418,850548;853067,ESA1,TY2B-GR2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX67,854418,851913;853069;855071;856907,ESA1,TY1A-GR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q12316,854418,853068,ESA1,TY1B-GR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P39935,854418,853071,ESA1,TIF4631,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32893,854418,853076,ESA1,TRS65,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53292,854418,853075,ESA1,MRPS35,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53294,854418,853079,ESA1,PUS6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q3E772,854418,1466460,ESA1,LSO2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53037,854418,853080,ESA1,PSD2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q8TGT8,854418,1466461,ESA1,YG174_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32476,854418,853086,ESA1,ERG1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53299,854418,853093,ESA1,TIM13,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P49723,854418,853091,ESA1,RNR4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53298,854418,853090,ESA1,OKP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P41695,854418,853100,ESA1,BUB1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53301,854418,853102,ESA1,CRH1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P06775,854418,853104,ESA1,HIP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P00359,854418,853106,ESA1,TDH3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P07245,854418,853118,ESA1,ADE3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P13259,854418,853116,ESA1,PCT1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P42942,854418,853124,ESA1,YG4I_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53303,854418,853125,ESA1,ZPR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P22803,854418,853123,ESA1,TRX2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53304,854418,853126,ESA1,SLI1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32905,854418,853128,ESA1,RPS0A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53305,854418,853129,ESA1,RSM27,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53047,854418,853127,ESA1,RTA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P30822,854418,853133,ESA1,CRM1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32566,854418,853144,ESA1,SMI1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P50084,854418,853145,ESA1,BNS1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P39676,854418,853149,ESA1,YHB1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P17442,854418,853148,ESA1,PHO81,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53309,854418,853157,ESA1,YAP1802,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53311,854418,853158,ESA1,MPC3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53050,854418,853164,ESA1,MGA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53317,854418,853166,ESA1,NOP19,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53316,854418,853165,ESA1,YG5B_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32379,854418,853168,ESA1,PUP2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P00924,854418,853169,ESA1,ENO1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53319,854418,853172,ESA1,GND2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53318,854418,853170,ESA1,COQ6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53322,854418,853175,ESA1,TNA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P07276,854418,853174,ESA1,RAD2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P40340,854418,853186,ESA1,YTA7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P51601,854418,853183,ESA1,FOL2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P40326,854418,,ESA1,YG5N_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53049,854418,853198,ESA1,YOR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53335,854418,853197,ESA1,PXR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32527,854418,853202,ESA1,ZUO1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32451,854418,853203,ESA1,BIO2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P53344,854418,853212,ESA1,COS6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX14,854418,853213;855846,ESA1,YRF1-3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0C5B8,854418,,ESA1,YH050_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P10080,854418,856351,ESA1,SBP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38735,854418,856350,ESA1,VMR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38739,854418,856357,ESA1,WSC4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38738,854418,856356,ESA1,OCA5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38740,854418,856359,ESA1,YHC6_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38741,854418,856361,ESA1,RIM4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38742,854418,856362,ESA1,NPR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,A0A023PXL1,854418,,ESA1,YH019_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P23180,854418,856365,ESA1,AIM17,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32902,854418,856384,ESA1,MRP4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q03497,854418,856382,ESA1,STE20,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P87108,854418,856395,ESA1,TIM10,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38704,854418,856397,ESA1,STP2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P08539,854418,856394,ESA1,GPA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P10614,854418,856398,ESA1,ERG11,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38705,854418,856402,ESA1,DIA4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0C2H6,854418,856401,ESA1,RPL27A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38758,854418,856400,ESA1,TDA3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38760,854418,856408,ESA1,MIP6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P07347,854418,856404,ESA1,ARD1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38708,854418,856413,ESA1,YHI0_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38707,854418,856412,ESA1,DED81,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38711,854418,856415,ESA1,RPS27B,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,O13529,854418,856416,ESA1,ECM12,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38690,854418,856428,ESA1,YHJ3_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0C5N6,854418,,ESA1,YH32A_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P48836,854418,856435,ESA1,VMA10,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P16603,854418,856438,ESA1,NCP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38792,854418,856466,ESA1,RRP4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,A0A023PZI4,854418,,ESA1,YH069_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38794,854418,856468,ESA1,PCL5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,A0A023PYH0,854418,,ESA1,YH070_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38604,854418,856470,ESA1,ERG7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38799,854418,856477,ESA1,YHN8_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38798,854418,856476,ESA1,NMD2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32467,854418,856492,ESA1,HXT4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38695,854418,856496,ESA1,HXT5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38824,854418,856516,ESA1,COX23,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38825,854418,856517,ESA1,TOM71,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38823,854418,856515,ESA1,DMA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38831,854418,,ESA1,YHS5_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX28,854418,855560;856544,ESA1,RPL42B,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38843,854418,856545,ESA1,CHS7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P06773,854418,856548,ESA1,DCD1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38845,854418,856551,ESA1,CRP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38848,854418,856555,ESA1,PEX28,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32900,854418,856554,ESA1,SKG6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38850,854418,856559,ESA1,RTT107,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P17123,854418,856557,ESA1,SPO12,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38849,854418,856556,ESA1,MTC6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P33323,854418,856562,ESA1,REC104,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38857,854418,856567,ESA1,MPC2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38858,854418,856568,ESA1,SOL3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38856,854418,856566,ESA1,YAP1801,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38864,854418,856578,ESA1,YHX3_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38865,854418,856580,ESA1,CTR2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q3E815,854418,1466530,ESA1,YH175_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38866,854418,856581,ESA1,FMO1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,Q03558,854418,856584,ESA1,OYE2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38869,854418,856587,ESA1,SVP26,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38870,854418,856588,ESA1,YHY2_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38720,854418,856589,ESA1,GND1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38871,854418,856590,ESA1,SSP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,A0A023PZI9,854418,,ESA1,YH182_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38872,854418,856591,ESA1,PFS1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38879,854418,856600,ESA1,EGD2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38877,854418,856598,ESA1,CTF8,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38880,854418,856601,ESA1,MDM31,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38888,854418,856611,ESA1,MNL1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX36,854418,853610;856610,ESA1,RPS4B,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38889,854418,856613,ESA1,SKN7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CX19,854418,851295;856621,ESA1,YH214_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38697,854418,856626,ESA1,IMD2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P38899,854418,856628,ESA1,YH18_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CL34,854418,,ESA1,YH219_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P0CW41,854418,853235;854635,ESA1,IMA4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P40885,854418,853236,ESA1,HXT9,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P40884,854418,853214,ESA1,IMA5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P40886,854418,853216,ESA1,HXT8,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P32800,854418,853219,ESA1,PEX2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
Q08649,P07252,854418,853221,ESA1,CBP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
