Sost,Q99P68,74499,target gene,Mus musculus
Gba,P17439,14466,target gene,Mus musculus
Vmn1r53,A2RS76,113853,target gene,Mus musculus
Duox2,Q8BV64,-,target gene,Mus musculus
Rfx5,Q9JL61,53970,transcription factor,Mus musculus
Arntl,Q9WTL8,11865,transcription factor,Mus musculus
Zfp384,E9QAR4,269800,transcription factor,Mus musculus
Cbl,P22682,12402,target gene,Mus musculus
Sf3a2,D3YW09,20222,target gene,Mus musculus
Egr2,P08152,13654,transcription factor,Mus musculus
Thy1,P01831,21838,target gene,Mus musculus
Gsc,Q02591,14836,transcription factor,Mus musculus
Snrpn,P63163,20646,target gene,Mus musculus
Evpl,Q9D952,14027,target gene,Mus musculus
Zfp384,D3YX49,-,transcription factor,Mus musculus
Scn3b,Q8BHK2,235281,target gene,Mus musculus
Oscar,Q8VBT3,232790,target gene,Mus musculus
Dlx2,P40764,13392,transcription factor,Mus musculus
Fkbp3,Q62446,30795,target gene,Mus musculus
Ahrr,Q3U1U7,11624,target gene,Mus musculus
Smarcc1,P97496,20588,transcription factor,Mus musculus
Rad51,Q08297,19361,target gene,Mus musculus
Pou3f1,P21952,18991,transcription factor,Mus musculus
Cyp39a1,Q9JKJ9,56050,target gene,Mus musculus
Ncoa4,Q3UKL9,-,transcription factor,Mus musculus
Tnk1,Q99ML2,83813,target gene,Mus musculus
Il12rb2,P97378,16162,target gene,Mus musculus
Adh7,Q64437,11529,target gene,Mus musculus
Il1b,P10749,16176,target gene,Mus musculus
Aicda,Q9WVE0,11628,target gene,Mus musculus
Cpt1b,Q924X2,12895,target gene,Mus musculus
Sox5,P35710,20678,transcription factor,Mus musculus
Brca1,P48754,12189,transcription factor,Mus musculus
Aldh3a1,P47739,11670,target gene,Mus musculus
Col11a1,Q61245,12814,target gene,Mus musculus
Epha5,Q60629,13839,target gene,Mus musculus
Bcl2a1a,Q8K164,-,target gene,Mus musculus
Snd1,Q78PY7,56463,transcription factor,Mus musculus
Arl4a,P61213,11861,target gene,Mus musculus
Riox2,Q8CD15,67014,target gene,Mus musculus
Cd8b,P10300,12526,target gene,Mus musculus
Tgm1,Q9JLF6,21816,target gene,Mus musculus
Xiap,Q60989,11798,target gene,Mus musculus
Hoxa10,P31310,15395,transcription factor,Mus musculus
Aff1,O88573,-,target gene,Mus musculus
Lrrc25,Q8K1T1,211228,target gene,Mus musculus
Scnn1g,Q9WU39,20278,target gene,Mus musculus
Gnrhr,Q01776,14715,target gene,Mus musculus
Ddb2,Q99J79,107986,target gene,Mus musculus
Hhex,P43120,15242,transcription factor,Mus musculus
Ncoa4,E9Q0D2,-,transcription factor,Mus musculus
Bak1,O08734,12018,target gene,Mus musculus
Cebpz,P53569,12607,transcription factor,Mus musculus
Drgx,Q8BYH0,107751,target gene,Mus musculus
Pklr,Q3UEH4,18770,target gene,Mus musculus
Cyp4a12b,A2A974,13118,target gene,Mus musculus
Tcfl5,E9Q5K1,-,transcription factor,Mus musculus
Ltb,P41155,16994,target gene,Mus musculus
Pou4f1,P17208,18996,transcription factor,Mus musculus
Srr,Q9QZX7,27364,target gene,Mus musculus
Gbp5,Q8CFB4,229898,target gene,Mus musculus
Hmgxb4,Q8R579,-,target gene,Mus musculus
Ltbr,P50284,17000,target gene,Mus musculus
Ca5a,P23589,12352,target gene,Mus musculus
Foxc2,Q61850,14234,transcription factor,Mus musculus
Dhfr,P00375,13361,target gene,Mus musculus
Sirt5,Q8K2C6,68346,transcription factor,Mus musculus
Plk3,Q60806,-,target gene,Mus musculus
Nkx2-2,P42586,18088,transcription factor,Mus musculus
Creb3l4,Q9D2A5,78284,transcription factor,Mus musculus
Mzf1,A1L357,109889,transcription factor,Mus musculus
Tbx15,O70306,21384,target gene,Mus musculus
Igh,I6L985,-,target gene,Mus musculus
Agrp,P56473,11604,target gene,Mus musculus
Mkx,Q8BIA3,210719,transcription factor,Mus musculus
Myod1,P10085,17927,transcription factor,Mus musculus
Slc22a1,O08966,20517,target gene,Mus musculus
Edil3,O35474,13612,target gene,Mus musculus
Barx1,Q9ER42,12022,target gene,Mus musculus
Wfdc18,P62810,14038,target gene,Mus musculus
Foxg1,Q60987,15228,transcription factor,Mus musculus
Tcp1,P11983,21454,target gene,Mus musculus
Podxl,Q9R0M4,27205,target gene,Mus musculus
Thbs2,Q03350,21826,target gene,Mus musculus
Prkar1b,P12849,19085,target gene,Mus musculus
Ssb,P32067,20823,transcription factor,Mus musculus
Tns1,Q7TPM8,-,target gene,Mus musculus
Gjd3,Q91YD1,353155,target gene,Mus musculus
Chrna7,P49582,11441,target gene,Mus musculus
Hist1h3b,P84228,15077;260423;319148;319149;319150;319151;319154;97114,target gene,Mus musculus
Tp73,Q9JJP2,22062,transcription factor,Mus musculus
Dsg4,Q7TMD7,16769,target gene,Mus musculus
Smarca4,Q3TKT4,20586,transcription factor,Mus musculus
Crabp1,P62965,12903,target gene,Mus musculus
Psd,Q5DTT2,73728,target gene,Mus musculus
Casp8,O89110,12370,target gene,Mus musculus
Pygo2,Q3V4A4,-,transcription factor,Mus musculus
Ets1,P27577,23871,transcription factor,Mus musculus
Gata5,P97489,14464,target gene,Mus musculus
Txnrd2,Q9JLT4,26462,target gene,Mus musculus
Xbp1,O35426,22433,transcription factor,Mus musculus
Angptl2,Q9R045,26360,target gene,Mus musculus
Tbx3,P70324,21386,transcription factor,Mus musculus
Bub1,O08901,12235,target gene,Mus musculus
Utrn,Q3TR59,-,target gene,Mus musculus
Znf76,Q8BMU0,224656,transcription factor,Mus musculus
Erg,P81270,13876,transcription factor,Mus musculus
Ncoa4,E9PZ59,-,transcription factor,Mus musculus
Ifng,P01580,15978,target gene,Mus musculus
Omp,Q64288,18378,target gene,Mus musculus
Dync1li2,Q6PDL0,234663,target gene,Mus musculus
Ccr2,P51683,12772,target gene,Mus musculus
Olfr17,Q9JKA6,-,target gene,Mus musculus
Slc5a2,Q923I7,246787,target gene,Mus musculus
Nr2c2,P49117,22026,transcription factor,Mus musculus
Spi1,P17433,20375,transcription factor,Mus musculus
Nepn,Q9CQ76,66650,target gene,Mus musculus
Elovl5,Q8BHI7,68801,target gene,Mus musculus
Ncoa4,A0A2I3BRC7,-,transcription factor,Mus musculus
Nefm,P08553,18040,target gene,Mus musculus
Otx1,P80205,18423,target gene,Mus musculus
Clu,Q06890,12759,target gene,Mus musculus
Dmbt1,Q60997,12945,target gene,Mus musculus
Ifi205a,Q8CGE8,226695,target gene,Mus musculus
Piezo2,Q8CD54,667742,target gene,Mus musculus
Pmp22,P16646,18858,target gene,Mus musculus
Itgb4,A2A863,192897,target gene,Mus musculus
Prl,Q3TT66,19109,target gene,Mus musculus
Nfe2l3,Q9WTM4,18025,transcription factor,Mus musculus
Hoxc8,P09025,15426,transcription factor,Mus musculus
Kat5,Q8CHK4,81601,transcription factor,Mus musculus
Cetn2,Q9R1K9,26370,target gene,Mus musculus
Tert,O70372,21752,target gene,Mus musculus
Mcl1,P97287,17210,target gene,Mus musculus
Tcirg1,Q9JL12,-,target gene,Mus musculus
Pkhd1,E9PZ36,241035,target gene,Mus musculus
Apoa5,Q8C7G5,66113,target gene,Mus musculus
Hsd17b1,P51656,15485,target gene,Mus musculus
Flii,Q9JJ28,14248,target gene,Mus musculus
Itm2a,Q61500,16431,target gene,Mus musculus
Igh,Q58E54,-,target gene,Mus musculus
Ctf1,Q60753,13019,transcription factor,Mus musculus
Thbs1,Q3TR40,21825,target gene,Mus musculus
Shroom3,Q9QXN0,27428,target gene,Mus musculus
Gtse1,Q8R080,29870,target gene,Mus musculus
Ebf2,O08792,13592,target gene,Mus musculus
Nr4a1,P12813,15370,transcription factor,Mus musculus
Gpx5,P21765,14780,target gene,Mus musculus
Tgfb3,Q3TRQ9,21809,target gene,Mus musculus
Nr4a2,Q06219,18227,transcription factor,Mus musculus
Dr1,Q91WV0,13486,target gene,Mus musculus
Pdcd1lg2,Q9WUL5,58205,target gene,Mus musculus
Rfx1,P48377,19724,transcription factor,Mus musculus
Cyp4a12a,Q91WL5,277753,target gene,Mus musculus
Tjp1,P39447,21872,target gene,Mus musculus
Fgf7,P36363,14178,target gene,Mus musculus
Dlx1,Q64317,13390,transcription factor,Mus musculus
Top3a,O70157,21975,target gene,Mus musculus
Ssrp1,Q08943,20833,target gene,Mus musculus
Lpar2,Q9JL06,-,target gene,Mus musculus
Aebp1,Q640N1,11568,target gene,Mus musculus
Cdkn2b,P55271,12579,target gene,Mus musculus
Nlrp2,Q8C6M5,-,target gene,Mus musculus
Plagl1,B7ZP38,-,target gene,Mus musculus
Lmo7,E0CZD8,-,transcription factor,Mus musculus
Lcn2,P11672,16819,target gene,Mus musculus
Gfpt2,Q9Z2Z9,14584,target gene,Mus musculus
Pth,Q9Z0L6,19226,transcription factor,Mus musculus
Sag,P20443,20215,target gene,Mus musculus
Barhl1,P63157,54422,target gene,Mus musculus
Nab1,Q61122,17936,transcription factor,Mus musculus
Gria1,P23818,14799,target gene,Mus musculus
Mgam,B5THE2,232714,target gene,Mus musculus
Csf1,P07141,12977,transcription factor,Mus musculus
Tff3,Q62395,21786,target gene,Mus musculus
Il12rb1,Q60837,16161,target gene,Mus musculus
Gadd45a,P48316,13197,target gene,Mus musculus
Tbx6,P70327,21389,transcription factor,Mus musculus
Elmo1,Q8BPU7,140580,target gene,Mus musculus
Arid5b,Q8BM75,71371,transcription factor,Mus musculus
Msi1,Q61474,17690,target gene,Mus musculus
Tcirg1,Q9JHF5,27060,target gene,Mus musculus
Hcfc1,Q61191,15161,transcription factor,Mus musculus
Dmrt2,Q8BG36,226049,transcription factor,Mus musculus
Lef1,P27782,16842,transcription factor,Mus musculus
Ncoa4,Q9CUF2,-,transcription factor,Mus musculus
Slc6a4,Q60857,15567,target gene,Mus musculus
H2-Ob,Q31143,15002,target gene,Mus musculus
Sele,Q00690,20339,target gene,Mus musculus
Nfatc1,Q6P7T9,18018,target gene,Mus musculus
Helt,Q7TS99,234219,target gene,Mus musculus
Dspp,P97399,-,target gene,Mus musculus
Glrx,Q9QUH0,93692,target gene,Mus musculus
Cdo1,P60334,12583,target gene,Mus musculus
Utrn,Q811C1,-,target gene,Mus musculus
Vdr,P48281,22337,transcription factor,Mus musculus
Smurf1,Q9CUN6,75788,transcription factor,Mus musculus
Crebbp,Q6GQV9,12914,target gene,Mus musculus
Cald1,D3Z6I7,-,target gene,Mus musculus
Bco1,Q9JJS6,63857,target gene,Mus musculus
Lcn8,Q924P3,78076,target gene,Mus musculus
Hey1,Q9WV93,-,transcription factor,Mus musculus
Tead4,Q62296,21679,transcription factor,Mus musculus
Ncoa2,Q61026,17978,transcription factor,Mus musculus
Hand2,Q61039,15111,transcription factor,Mus musculus
Ghr,P16882,14600,target gene,Mus musculus
Scand1,Q2M4I6,19018,target gene,Mus musculus
Ppia,P17742,268373,target gene,Mus musculus
Stat3,P42227,20848,transcription factor,Mus musculus
Cyp8b1,O88962,13124,target gene,Mus musculus
Cd1d2,P11610,12480,target gene,Mus musculus
Foxd3,Q61060,15221,transcription factor,Mus musculus
Tle4,Q62441,21888,target gene,Mus musculus
Krt18,P05784,16668,target gene,Mus musculus
Ccl7,Q03366,20306,target gene,Mus musculus
Csf2,P01587,12981,transcription factor,Mus musculus
Grin1,P35438,14810,transcription factor,Mus musculus
Zbtb38,F6Z595,-,transcription factor,Mus musculus
Nras,Q9D091,18176,target gene,Mus musculus
Nlrp2,A0A140LJ71,-,target gene,Mus musculus
Fgf17,P63075,14171,target gene,Mus musculus
Tcf7l2,Q924A0,21416,transcription factor,Mus musculus
Muc5ac,E9QAQ8,-,target gene,Mus musculus
Hsd3b4,Q61767,100043456;15495,target gene,Mus musculus
Fcgr2,P08101,14130,target gene,Mus musculus
Sox4,Q06831,20677,transcription factor,Mus musculus
Pkhd1,Q8CIS7,241035,target gene,Mus musculus
Col5a3,A1A4B3,-,target gene,Mus musculus
Lgals4,Q8K419,16855,target gene,Mus musculus
Trrap,Q80YV3,-,transcription factor,Mus musculus
Hdac3,O88895,-,transcription factor,Mus musculus
Ppp1r1b,Q60829,19049,target gene,Mus musculus
Heca,Q3V1N5,380629,target gene,Mus musculus
Zfp384,E9Q1A5,269800,transcription factor,Mus musculus
Vegfc,P97953,22341,target gene,Mus musculus
Ikbkg,O88522,16151,target gene,Mus musculus
Hist2h4,B2RTM0,100041230;319155;319156;319157;319158;319159;319160;319161;320332;326619;326620;69386;97122,target gene,Mus musculus
Pax4,P32115,18506,transcription factor,Mus musculus
Lmo3,Q8BZL8,109593,target gene,Mus musculus
Setdb1,O88974,-,target gene,Mus musculus
Ccl9,P51670,20308,target gene,Mus musculus
Tuft1,O08970,22156,target gene,Mus musculus
Scd2,P13011,20250,target gene,Mus musculus
Fgfr3,Q61563,14184,target gene,Mus musculus
Igh,Q52L51,-,target gene,Mus musculus
Adamts16,Q69Z28,271127,target gene,Mus musculus
Meox1,P32442,17285,transcription factor,Mus musculus
Gabpa,Q00422,14390,transcription factor,Mus musculus
Sigmar1,O55242,18391,target gene,Mus musculus
Ifnl3,Q8CGK6,338374,target gene,Mus musculus
Dot1l,F7CVL0,-,transcription factor,Mus musculus
Vezf1,Q5SXC4,22344,transcription factor,Mus musculus
Ncoa4,Q3UM78,-,transcription factor,Mus musculus
Xrcc6,P23475,14375,transcription factor,Mus musculus
Tll1,Q62381,-,target gene,Mus musculus
Zbtb38,Q8BW71,-,transcription factor,Mus musculus
Hbb-bh1,P04444,15132,target gene,Mus musculus
Mdm4,O35618,17248,transcription factor,Mus musculus
Gcfc2,Q8BKT3,330361,transcription factor,Mus musculus
Ihh,P97812,16147,target gene,Mus musculus
Cdx4,Q07424,12592,transcription factor,Mus musculus
Six2,Q62232,20472,transcription factor,Mus musculus
Mbd2,Q9Z2E1,17191,transcription factor,Mus musculus
Znf148,Q61624,22661,transcription factor,Mus musculus
Sesn2,P58043,230784,target gene,Mus musculus
Gzf1,Q4VBD9,74533,transcription factor,Mus musculus
Wisp2,Q9Z0G4,22403,target gene,Mus musculus
Bcl2a1d,Q3TN22,-,target gene,Mus musculus
Eef1a2,P62631,13628,target gene,Mus musculus
Snrpa,Q62189,53607,target gene,Mus musculus
Ptcra,P0C6B2,19208,target gene,Mus musculus
Bcl6b,O88282,12029,transcription factor,Mus musculus
Myom2,Q3UQS9,17930,target gene,Mus musculus
Rnf141,Q99MB7,67150,target gene,Mus musculus
Pdia4,P08003,12304,target gene,Mus musculus
Ilk,O55222,16202,transcription factor,Mus musculus
Lama4,P97927,16775,target gene,Mus musculus
Relb,Q04863,19698,transcription factor,Mus musculus
Plau,P06869,18792,target gene,Mus musculus
Igh,Q6PDB8,-,target gene,Mus musculus
Peg3,Q3URU2,18616,transcription factor,Mus musculus
Prph2,P15499,19133,target gene,Mus musculus
Sgk1,Q9WVC6,20393,target gene,Mus musculus
Oprk1,P33534,18387,target gene,Mus musculus
Slc18a2,Q8BRU6,214084,target gene,Mus musculus
Cd44,P15379,12505,target gene,Mus musculus
Pde4c,Q3UEI1,110385,target gene,Mus musculus
Zfp157,D3YYT4,-,target gene,Mus musculus
Nos1,Q9Z0J4,18125,target gene,Mus musculus
Elane,Q3UP87,50701,target gene,Mus musculus
Cry2,Q9R194,12953,target gene,Mus musculus
Camk1d,Q8BW96,227541,target gene,Mus musculus
Kdr,P35918,-,target gene,Mus musculus
Itgae,Q60677,16407,target gene,Mus musculus
Slc9a1,Q61165,20544,target gene,Mus musculus
Six1,Q62231,20471,transcription factor,Mus musculus
Klkb1,P26262,16621,target gene,Mus musculus
Plagl2,Q6ZQG6,-,transcription factor,Mus musculus
Pax2,P32114,18504,transcription factor,Mus musculus
Setbp1,Q9Z180,240427,transcription factor,Mus musculus
Igh,Q2KHS9,-,target gene,Mus musculus
Adora2a,Q60613,11540,target gene,Mus musculus
Xrcc5,P27641,22596,transcription factor,Mus musculus
Il2,P04351,16183,target gene,Mus musculus
Nqo2,Q9JI75,18105,target gene,Mus musculus
Nrgn,P60761,64011,target gene,Mus musculus
Usp17le,Q7M764,-,target gene,Mus musculus
Rnf11,Q9QYK7,29864,target gene,Mus musculus
Nppb,P40753,18158,target gene,Mus musculus
Slc6a19,Q9D687,74338,target gene,Mus musculus
Hand1,Q64279,15110,target gene,Mus musculus
Nkx2-1,P50220,21869,transcription factor,Mus musculus
Pttg1ip,Q8R143,108705,target gene,Mus musculus
Apoa2,P09813,11807,target gene,Mus musculus
Nsdhl,Q9R1J0,18194,target gene,Mus musculus
Cebpe,Q6PZD9,110794,transcription factor,Mus musculus
Fgf9,P54130,14180,target gene,Mus musculus
Hnf4a,P49698,15378,transcription factor,Mus musculus
Adgre1,Q61549,13733,target gene,Mus musculus
Hnrnpk,P61979,15387,transcription factor,Mus musculus
Pou2f2,Q00196,18987,transcription factor,Mus musculus
Tnfrsf25,B1AWN9,85030,target gene,Mus musculus
Ebf1,Q07802,13591,transcription factor,Mus musculus
H2-Oa,Q31150,-,target gene,Mus musculus
Retn,Q99P87,57264,target gene,Mus musculus
Zfp263,Q8K439,-,transcription factor,Mus musculus
Slc39a10,Q6P5F6,227059,target gene,Mus musculus
Dkk3,Q9QUN9,50781,target gene,Mus musculus
Bdkrb2,P32299,12062,target gene,Mus musculus
Ifi202,Q9R002,100044068;26388,target gene,Mus musculus
Fxyd1,Q9Z239,56188,target gene,Mus musculus
Hdc,P23738,15186,target gene,Mus musculus
Cyp2d9,P11714,13105,target gene,Mus musculus
Six3,Q62233,20473,transcription factor,Mus musculus
Pik3ca,P42337,18706,target gene,Mus musculus
Dot1l,Q5YL88,-,transcription factor,Mus musculus
Tfap2b,Q61313,21419,transcription factor,Mus musculus
Atm,Q62388,11920,transcription factor,Mus musculus
Vav3,Q9R0C8,57257,target gene,Mus musculus
Slc4a9,E9PUP3,240215,target gene,Mus musculus
Reg3b,P35230,18489,target gene,Mus musculus
Six4,Q61321,20474,transcription factor,Mus musculus
Bcl11a,Q9QYE3,14025,transcription factor,Mus musculus
Adcy8,P97490,11514,target gene,Mus musculus
Cyp1a1,P00184,13076,target gene,Mus musculus
Utrn,A0A1W2P7C0,22288,target gene,Mus musculus
Il23r,Q8K4B4,209590,target gene,Mus musculus
Txlng,Q8BHN1,353170,target gene,Mus musculus
Zic1,P46684,22771,transcription factor,Mus musculus
Slc39a14,Q75N73,213053,target gene,Mus musculus
Mzf1,S4R1L6,109889,transcription factor,Mus musculus
Igfbp2,P47877,16008,target gene,Mus musculus
Sertad1,Q9JL10,55942,transcription factor,Mus musculus
Arx,O35085,11878,transcription factor,Mus musculus
Cend1,Q9JKC6,57754,target gene,Mus musculus
Lhb,O09108,-,target gene,Mus musculus
Aamp,J3QN89,227290,target gene,Mus musculus
Plaur,P35456,18793,target gene,Mus musculus
Amelx,P63277,11704,target gene,Mus musculus
Casp8ap2,Q9WUF3,26885,target gene,Mus musculus
Utf1,Q6J1H4,22286,transcription factor,Mus musculus
Cish,Q62225,12700,target gene,Mus musculus
Trmt2a,Q8BNV1,15547,target gene,Mus musculus
Sp9,Q64HY3,381373,transcription factor,Mus musculus
Cr2,P19070,-,target gene,Mus musculus
Npdc1,Q64322,18146,target gene,Mus musculus
Gas1,Q01721,14451,target gene,Mus musculus
Chat,Q8BQV2,12647,target gene,Mus musculus
Rere,Q80TZ9,68703,transcription factor,Mus musculus
Pfkfb3,A7UAK5,170768,target gene,Mus musculus
Sox15,P43267,20670,transcription factor,Mus musculus
Ep300,B2RWS6,328572,transcription factor,Mus musculus
Ucp2,P70406,22228,target gene,Mus musculus
Flt4,P35917,14257,target gene,Mus musculus
Pfkfb3,Q9ESY2,-,target gene,Mus musculus
Angpt1,O08538,11600,target gene,Mus musculus
Pcyt1a,P49586,13026,target gene,Mus musculus
Agtr1a,P29754,11607,target gene,Mus musculus
Rchy1,Q9CR50,68098,target gene,Mus musculus
Lhx6,Q9R1R0,16874,target gene,Mus musculus
Fth1,P09528,14319,target gene,Mus musculus
Cd72,P21855,12517,target gene,Mus musculus
Paqr7,Q80ZE4,71904,target gene,Mus musculus
Lhx9,Q9WUH2,16876,target gene,Mus musculus
Cyp2b10,P12791,-,target gene,Mus musculus
Pmaip1,Q9JM54,58801,target gene,Mus musculus
Hmox2,O70252,15369,target gene,Mus musculus
H2-Ob,O35424,15002,target gene,Mus musculus
Apod,P51910,11815,target gene,Mus musculus
Igf1r,Q60751,16001,target gene,Mus musculus
Hoxc6,P10629,15425,transcription factor,Mus musculus
Mttp,O08601,17777,target gene,Mus musculus
Apaf1,O88879,11783,target gene,Mus musculus
Csf1r,P09581,12978,target gene,Mus musculus
Pthlh,Q924X4,19227,target gene,Mus musculus
Noct,O35710,12457,target gene,Mus musculus
Ncoa4,E9Q2H3,-,transcription factor,Mus musculus
Dot1l,Q3TMS8,-,transcription factor,Mus musculus
Dbi,P31786,13167,target gene,Mus musculus
Adipoq,Q60994,11450,target gene,Mus musculus
Tlr4,Q9QUK6,21898,transcription factor,Mus musculus
Pla2g7,Q60963,27226,target gene,Mus musculus
H1f0,P10922,14958,target gene,Mus musculus
Nrip1,Q8CBD1,268903,transcription factor,Mus musculus
Akr1b7,P21300,11997,target gene,Mus musculus
Emilin1,Q99K41,100952,target gene,Mus musculus
Spib,O35906,272382,transcription factor,Mus musculus
Fasn,P19096,14104,target gene,Mus musculus
Anxa1,P10107,16952,target gene,Mus musculus
Mmp28,Q8BG29,118453,target gene,Mus musculus
Tspo,P50637,12257,target gene,Mus musculus
Glp1r,O35659,14652,target gene,Mus musculus
Polr2f,P61219,69833,target gene,Mus musculus
Zfp384,Q3T9J2,-,transcription factor,Mus musculus
Src,P05480,20779,target gene,Mus musculus
Myh11,E9QPE7,17880,target gene,Mus musculus
Lrp5,Q91VN0,16973,target gene,Mus musculus
Ifnb1,P01575,15977,target gene,Mus musculus
Cald1,F6ZAW1,-,target gene,Mus musculus
Prdm16,A2A935,70673,transcription factor,Mus musculus
Wee1,P47810,22390,target gene,Mus musculus
Nox1,Q8CIZ9,237038,target gene,Mus musculus
Hey2,Q9QUS4,15214,transcription factor,Mus musculus
Olfr808,Q8VGI8,258930,target gene,Mus musculus
Tbx4,P70325,21387,transcription factor,Mus musculus
Ifna1,P01572,15962,target gene,Mus musculus
Robo3,Q9Z2I4,-,target gene,Mus musculus
Elf4,Q9Z2U4,56501,transcription factor,Mus musculus
H2-Ab1,P14483,14961,target gene,Mus musculus
Hes1,P35428,15205,transcription factor,Mus musculus
Hmgb2,P30681,97165,transcription factor,Mus musculus
Thra,P63058,21833,transcription factor,Mus musculus
Slc2a4,P14142,20528,target gene,Mus musculus
Hoxa2,P31245,15399,transcription factor,Mus musculus
Oas1g,Q05BJ7,-,target gene,Mus musculus
Aatk,Q80YE4,11302,target gene,Mus musculus
Nrp1,P97333,18186,target gene,Mus musculus
Gtf2b,P62915,229906,transcription factor,Mus musculus
Ifih1,Q8R5F7,71586,transcription factor,Mus musculus
Crygf,Q9CXV3,12969,target gene,Mus musculus
Slc6a3,Q61327,13162,target gene,Mus musculus
Furin,P23188,18550,target gene,Mus musculus
Hoxa1,P09022,-,transcription factor,Mus musculus
Alpl,P09242,11647,target gene,Mus musculus
Sftpc,P21841,-,target gene,Mus musculus
Abhd14a,Q922Q6,-,target gene,Mus musculus
Rfxank,Q9Z205,19727,transcription factor,Mus musculus
Nck2,O55033,17974,target gene,Mus musculus
Nr1h2,Q60644,22260,transcription factor,Mus musculus
Irf2,P23906,16363,transcription factor,Mus musculus
Ptpn6,P29351,15170,target gene,Mus musculus
Elf3,Q3UPW2,13710,transcription factor,Mus musculus
Slc25a20,Q9Z2Z6,57279,target gene,Mus musculus
Igh,Q80ZI7,-,target gene,Mus musculus
Fgf1,P61148,14164,target gene,Mus musculus
Zfp384,E9QAR1,269800,transcription factor,Mus musculus
Hoxa5,P09021,15402,transcription factor,Mus musculus
Cyp27b1,O35084,13115,target gene,Mus musculus
Zfp384,Q6P3F1,-,transcription factor,Mus musculus
Nr1i3,O35627,12355,transcription factor,Mus musculus
Mchr1,Q8JZL2,207911,target gene,Mus musculus
Myct1,Q8R411,68632,target gene,Mus musculus
Gjd2,O54851,14617,target gene,Mus musculus
Serpine2,Q07235,20720,target gene,Mus musculus
Hpn,O35453,15451,target gene,Mus musculus
Dot1l,F6SJX8,-,transcription factor,Mus musculus
Mapk14,P47811,26416,transcription factor,Mus musculus
Phox2a,Q62066,11859,transcription factor,Mus musculus
Cyp26a1,O55127,13082,target gene,Mus musculus
Hoxb5,P09079,15413,transcription factor,Mus musculus
Paxip1,Q6NZQ4,55982,target gene,Mus musculus
Igk,Q5F2I7,-,target gene,Mus musculus
Atoh8,Q99NA2,71093,target gene,Mus musculus
Cftr,P26361,12638,target gene,Mus musculus
Rps6ka1,P18653,20111,target gene,Mus musculus
Ly6c1,P0CW02,17067,target gene,Mus musculus
Btg2,Q04211,12227,transcription factor,Mus musculus
Uhrf1bp1,Q570Z6,-,target gene,Mus musculus
Timp2,P25785,-,target gene,Mus musculus
Ppm1d,Q9QZ67,53892,target gene,Mus musculus
Mtch1,Q791T5,56462,target gene,Mus musculus
Ovol1,Q9WTJ2,18426,transcription factor,Mus musculus
Elk3,P41971,13713,transcription factor,Mus musculus
Vezf1,Q9Z162,-,transcription factor,Mus musculus
Dach1,Q9QYB2,13134,transcription factor,Mus musculus
Asxl1,P59598,228790,transcription factor,Mus musculus
Ezh2,Q61188,14056,transcription factor,Mus musculus
Hoxd3,P09027,15434,target gene,Mus musculus
Alx4,O35137,11695,transcription factor,Mus musculus
Hes6,Q9JHE6,55927,transcription factor,Mus musculus
Lgals9,O08573,16859,target gene,Mus musculus
Cflar,O35732,12633,target gene,Mus musculus
Tp63,O88898,22061,transcription factor,Mus musculus
Klk1b4,P00757,18048,target gene,Mus musculus
Fshr,P35378,14309,target gene,Mus musculus
Cav3,P51637,12391,target gene,Mus musculus
Gabbr1,Q9WV18,54393,target gene,Mus musculus
Slc29a1,Q9JIM1,63959,target gene,Mus musculus
Ppig,A2AR02,228005,target gene,Mus musculus
Raf1,Q99N57,110157,transcription factor,Mus musculus
Prox1,P48437,19130,transcription factor,Mus musculus
Col5a3,Q9JLI2,53867,target gene,Mus musculus
Nfia,Q02780,18027,transcription factor,Mus musculus
Hif1a,Q61221,15251,transcription factor,Mus musculus
Npm1,Q61937,18148,target gene,Mus musculus
Dot1l,Q679P5,-,transcription factor,Mus musculus
Heca,A0A1W2P7N5,-,target gene,Mus musculus
Zfp384,Q3U1E7,-,transcription factor,Mus musculus
Srrt,Q99MR6,83701,transcription factor,Mus musculus
Irf4,Q64287,16364,transcription factor,Mus musculus
Col10a1,Q05306,12813,target gene,Mus musculus
Mepe,Q8K4L6,94111,target gene,Mus musculus
Cxcl9,P18340,17329,target gene,Mus musculus
Pc,Q05920,-,target gene,Mus musculus
Olfr17,Q7TRM9,18314,target gene,Mus musculus
Smad4,P97471,17128,transcription factor,Mus musculus
Nthl1,O35980,18207,target gene,Mus musculus
Zbtb16,A3KMN0,-,transcription factor,Mus musculus
Cald1,F6RGN9,-,target gene,Mus musculus
Wnt7a,P24383,22421,target gene,Mus musculus
Mybbp1a,Q7TPV4,18432,transcription factor,Mus musculus
Cyp2a5,Q80XK1,13087,target gene,Mus musculus
Mzf1,F6VC78,-,transcription factor,Mus musculus
Eef2,P58252,13629,target gene,Mus musculus
H2-Eb1,P04231,-,target gene,Mus musculus
Arntl2,Q2VPD4,272322,transcription factor,Mus musculus
Bach1,P97302,12013,transcription factor,Mus musculus
Foxl2,O88470,26927,transcription factor,Mus musculus
Il12b,P43432,16160,target gene,Mus musculus
Xpc,P51612,22591,transcription factor,Mus musculus
Vegfb,P49766,22340,target gene,Mus musculus
Mycn,P03966,18109,transcription factor,Mus musculus
Tsc22d3,Q9Z2S7,14605,target gene,Mus musculus
